kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url
rel_new_006,org_accounts_chamber,org_government_rf,контроль_надзор,контроль_надзор,внешний государственный аудит,2,средняя,однонаправленная,формальная,control,высокая,с 1995,Счетная палата осуществляет внешний государственный аудит в отношении Правительства и исполнения федерального бюджета.,https://ach.gov.ru/
rel_new_007,org_accounts_chamber,org_minfin,контроль_надзор,контроль_надзор,внешний государственный аудит,2,средняя,однонаправленная,формальная,control,высокая,с 1995,Счетная палата осуществляет внешний государственный аудит в отношении Минфина и бюджетных процедур.,https://ach.gov.ru/
rel_new_008,org_prosecutor_general_rf,org_mvd_rf,контроль_надзор,контроль_надзор,прокурорский надзор,3,сильная,однонаправленная,формальная,control,высокая,с 1992,Прокуратура осуществляет надзор за исполнением законов в системе МВД.,https://epp.genproc.gov.ru/ru/gprf/about-the-proc/management/
rel_new_009,org_prosecutor_general_rf,org_rosgvardiya,контроль_надзор,контроль_надзор,прокурорский надзор,2,средняя,однонаправленная,формальная,control,средняя,с 2016,Прокуратура осуществляет надзор за исполнением законов в системе Росгвардии.,https://epp.genproc.gov.ru/ru/
rel_new_010,org_prosecutor_general_rf,org_sk_rf,контроль_надзор,контроль_надзор,процессуальный надзор,2,средняя,однонаправленная,формальная,control,средняя,с 2011,Прокуратура осуществляет процессуальный надзор в сфере предварительного расследования.,https://epp.genproc.gov.ru/ru/
rel_new_014,org_cbr,org_sber,контроль_надзор,контроль_надзор,банковский надзор,3,сильная,однонаправленная,формальная,control,высокая,с 1990,"Банк России осуществляет банковский надзор в отношении кредитных организаций, включая Сбер.",https://www.cbr.ru/about_BR/bankstatus/
rel_2026_001,org_president_rf,pos_dep_head_ap_magomedov,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает заместителя Руководителя Администрации Президента.,https://www.kremlin.ru/structure/administration/members
rel_2026_002,org_president_rf,pos_dep_head_ap_oreshkin,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает заместителя Руководителя Администрации Президента.,https://www.kremlin.ru/structure/administration/members
rel_2026_003,org_president_rf,pos_dep_head_ap_ostrovenko,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает заместителя Руководителя Администрации Президента.,https://www.kremlin.ru/structure/administration/members
rel_2026_004,org_president_rf,pos_dep_head_ap_peskov,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает заместителя Руководителя Администрации Президента.,https://www.kremlin.ru/structure/administration/members
rel_2026_005,org_president_rf,pos_aide_president_dyumin,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает помощника Президента и Секретаря Государственного Совета.,https://kremlin.ru/events/administration/74135
rel_2026_006,org_president_rf,pos_head_sub_ap_domestic_yarin,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает начальника Управления по внутренней политике.,https://www.kremlin.ru/structure/administration/departments
rel_2026_007,org_president_rf,pos_head_sub_ap_public_projects_novikov,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает начальника Управления по общественным проектам.,https://www.kremlin.ru/structure/administration/departments
rel_2026_008,org_president_rf,pos_head_sub_ap_state_legal_brycheva,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает помощника Президента – начальника Государственно-правового управления.,https://www.kremlin.ru/catalog/persons/7/biography
rel_2026_009,org_president_rf,pos_head_sub_ap_control_shalkov,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает помощника Президента – начальника Контрольного управления.,https://www.kremlin.ru/catalog/persons/569/biography
rel_2026_010,org_president_rf,pos_head_sub_ap_gov_service_travnikov,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,"Президент назначает начальника управления по вопросам госслужбы, кадров и противодействия коррупции.",https://www.kremlin.ru/acts/news/71184
rel_2026_011,org_president_rf,pos_head_sub_ap_external_policy_neverov,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает начальника Управления по внешней политике.,https://www.kremlin.ru/structure/administration/departments
rel_2026_012,org_president_rf,pos_first_dep_director_fsb,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает первого заместителя директора ФСБ.,https://www.fsb.ru/fsb/leadership.htm
rel_2026_013,org_president_rf,pos_first_dep_director_fsb_border,назначение,назначение,назначает,3,сильная,однонаправленная,формальная,base,высокая,snapshot,Президент назначает первого заместителя директора ФСБ – руководителя Пограничной службы ФСБ.,https://www.fsb.ru/fsb/leadership.htm ; https://ps.fsb.ru/
rel_2026_014,org_ap_rf,org_pfki,координация,координация,координационный комитет,2,средняя,однонаправленная,формальная,coordination,высокая,snapshot,Администрация Президента встроена в координационный контур Президентского фонда культурных инициатив через руководство координационным комитетом.,https://xn--80aeeqaabljrdbg6a3ahhcl4ay9hsa.xn--p1ai/about
rel_2026_015,org_ap_rf,org_fpg,координация,координация,координационный комитет,2,средняя,однонаправленная,формальная,coordination,высокая,snapshot,Администрация Президента встроена в координационный контур Фонда президентских грантов через руководство координационным комитетом.,https://xn--80afcdbalict6afooklqi5o.xn--p1ai/public/home/about/coordination-committee
rel_legal_2026_001,org_ap_rf,org_president_rf,координация,координация,обеспечивает деятельность Президента,3,сильная,однонаправленная,формальная,coordination,высокая,актуально на 2026-05-11,Администрация Президента Российской Федерации обеспечивает деятельность Президента Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_47272/9375930629345c3f977dbbf1bf3730404b9afbd2/
rel_legal_2026_002,org_president_rf,org_security_council_rf,подчинение,подчинение,возглавляет,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент Российской Федерации возглавляет Совет Безопасности Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_003,org_president_rf,org_mod_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Министерство обороны Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_004,org_president_rf,org_mvd_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Министерство внутренних дел Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_005,org_president_rf,org_mfa,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Министерство иностранных дел Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_006,org_president_rf,org_minjust,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Министерство юстиции Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_007,org_president_rf,org_fsb_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Федеральная служба безопасности Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_008,org_president_rf,org_rosgvardiya,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Федеральная служба войск национальной гвардии Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_009,org_president_rf,org_svr_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ осуществляет руководство деятельностью Служба внешней разведки Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_010,org_president_rf,org_mchs_rf,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,"Президент РФ осуществляет руководство деятельностью Министерство Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий.",https://www.consultant.ru/document/cons_doc_LAW_476078/ ; https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_011,org_government_rf,org_minfin,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства финансов Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_012,org_government_rf,org_minec,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства экономического развития Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_013,org_government_rf,org_mincifry,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,"Правительство РФ осуществляет руководство деятельностью Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации.",https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_014,org_government_rf,org_minenergy,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства энергетики Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_015,org_government_rf,org_minpromtorg,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства промышленности и торговли Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_016,org_government_rf,org_minzdrav,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства здравоохранения Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_017,org_government_rf,org_mintrud,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства труда и социальной защиты Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_018,org_government_rf,org_minselkhoz,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства сельского хозяйства Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_019,org_government_rf,org_minprirody,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства природных ресурсов и экологии Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_020,org_government_rf,org_mintrans,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства транспорта Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_021,org_government_rf,org_minstroy,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства строительства и жилищно-коммунального хозяйства Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_022,org_government_rf,org_minpros,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства просвещения Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_023,org_government_rf,org_minobrnauki,подчинение,подчинение,руководство деятельностью органа,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Правительство РФ осуществляет руководство деятельностью Министерства науки и высшего образования Российской Федерации.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_476078/
rel_legal_2026_024,org_president_rf,pos_director_svr,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ назначает на должность pos_director_svr.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_025,org_president_rf,pos_minister_foreign_affairs,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ назначает на должность pos_minister_foreign_affairs.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_026,org_president_rf,pos_minister_emergencies,назначение,назначение,назначает после консультаций с Советом Федерации,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ назначает на должность pos_minister_emergencies.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_027,org_federation_council,pos_director_fsb,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_director_fsb.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_028,org_federation_council,pos_director_rosgvardiya,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_director_rosgvardiya.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_029,org_federation_council,pos_director_svr,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_director_svr.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_030,org_federation_council,pos_minister_defense,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_minister_defense.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_031,org_federation_council,pos_minister_internal_affairs,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_minister_internal_affairs.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_032,org_federation_council,pos_minister_foreign_affairs,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_minister_foreign_affairs.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_033,org_federation_council,pos_minister_justice,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_minister_justice.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_034,org_federation_council,pos_minister_emergencies,назначение,назначение,проводит консультации по кандидатуре,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Совет Федерации проводит консультации по кандидатуре для должности pos_minister_emergencies.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_035,pos_prime_minister,pos_first_dep_pm,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_first_dep_pm.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_036,pos_prime_minister,pos_dep_pm_grigorenko,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_grigorenko.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_037,pos_prime_minister,pos_dep_pm_novak,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_novak.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_038,pos_prime_minister,pos_dep_pm_golikova,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_golikova.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_039,pos_prime_minister,pos_dep_pm_trutnev,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_trutnev.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_040,pos_prime_minister,pos_dep_pm_khusnullin,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_khusnullin.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_041,pos_prime_minister,pos_dep_pm_chernyshenko,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_chernyshenko.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_042,pos_prime_minister,pos_dep_pm_savelyev,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_savelyev.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_043,pos_prime_minister,pos_dep_pm_patrushev,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_dep_pm_patrushev.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_044,pos_prime_minister,pos_minister_finance,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_finance.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_045,pos_prime_minister,pos_minister_economy,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_economy.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_046,pos_prime_minister,pos_minister_digital,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_digital.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_047,pos_prime_minister,pos_minister_energy,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_energy.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_048,pos_prime_minister,pos_minister_industry_trade,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_industry_trade.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_049,pos_prime_minister,pos_minister_health,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_health.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_050,pos_prime_minister,pos_minister_labor,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_labor.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_051,pos_prime_minister,pos_minister_agriculture,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_agriculture.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_052,pos_prime_minister,pos_minister_natural_resources,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_natural_resources.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_053,pos_prime_minister,pos_minister_transport,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_transport.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_054,pos_prime_minister,pos_minister_construction,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_construction.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_055,pos_prime_minister,pos_minister_education,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_education.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_056,pos_prime_minister,pos_minister_science,назначение,назначение,представляет кандидатуру Государственной Думе,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Председатель Правительства РФ представляет Государственной Думе кандидатуру для должности pos_minister_science.,https://www.consultant.ru/document/cons_doc_LAW_28399/
rel_legal_2026_057,org_president_rf,pos_chair_cbr,назначение,назначение,вносит представление в Государственную Думу,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Президент РФ вносит в Государственную Думу кандидатуру для назначения на должность Председателя Банка России.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_37570/
rel_legal_2026_058,org_state_duma,pos_chair_cbr,назначение,назначение,назначает и освобождает по представлению Президента,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Государственная Дума назначает и освобождает от должности Председателя Банка России по представлению Президента РФ.,https://www.consultant.ru/document/cons_doc_LAW_28399/ ; https://www.consultant.ru/document/cons_doc_LAW_37570/
rel_legal_2026_059,org_fsb_rf,sub_fsb_central_apparatus,подчинение,подчинение,структурное подчинение,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Подразделение входит в единую централизованную систему органов федеральной службы безопасности.,https://www.consultant.ru/document/cons_doc_LAW_6300/
rel_legal_2026_060,org_fsb_rf,sub_fsb_border_service,подчинение,подчинение,структурное подчинение,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Подразделение входит в единую централизованную систему органов федеральной службы безопасности.,https://www.consultant.ru/document/cons_doc_LAW_6300/
rel_legal_2026_061,org_fsb_rf,sub_fsb_counterintelligence,подчинение,подчинение,структурное подчинение,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Подразделение входит в единую централизованную систему органов федеральной службы безопасности.,https://www.consultant.ru/document/cons_doc_LAW_6300/
rel_legal_2026_062,org_fsb_rf,sub_fsb_constitutional_order,подчинение,подчинение,структурное подчинение,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Подразделение входит в единую централизованную систему органов федеральной службы безопасности.,https://www.consultant.ru/document/cons_doc_LAW_6300/
rel_legal_2026_063,org_fsb_rf,sub_fsb_economic_security,подчинение,подчинение,структурное подчинение,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Подразделение входит в единую централизованную систему органов федеральной службы безопасности.,https://www.consultant.ru/document/cons_doc_LAW_6300/
rel_legal_2026_064,org_fsb_rf,sub_fsb_special_purpose_center,подчинение,подчинение,структурное подчинение,3,сильная,однонаправленная,формальная,base,высокая,актуально на 2026-05-11,Подразделение входит в единую централизованную систему органов федеральной службы безопасности.,https://www.consultant.ru/document/cons_doc_LAW_6300/
